time_s,rppg,ppg
1762522918.222435,-0.452001,-0.093611
1762522918.255768,-0.209505,-0.099786
1762522918.289102,0.081001,-0.141158
1762522918.322436,0.272769,-0.207731
1762522918.355769,0.206476,-0.278244
1762522918.389103,-0.180283,-0.327080
1762522918.422436,-0.643744,-0.332492
1762522918.455770,-1.089340,-0.283572
1762522918.489104,-1.183970,-0.183993
1762522918.522437,-0.944535,-0.051629
1762522918.555771,-0.274090,0.085559
1762522918.589105,0.454844,0.196117
1762522918.622438,1.117313,0.252452
1762522918.655772,1.295188,0.237340
1762522918.689106,1.014717,0.148389
1762522918.722439,0.285374,-0.000250
1762522918.755773,-0.549163,-0.179278
1762522918.789106,-1.258230,-0.348963
1762522918.822440,-1.550323,-0.467017
1762522918.855774,-1.375220,-0.498606
1762522918.889107,-0.798615,-0.426169
1762522918.922441,-0.162936,-0.255799
1762522918.955775,0.454921,-0.017387
1762522918.989108,0.832037,0.242461
1762522919.022442,1.026141,0.472996
1762522919.055775,0.976835,0.633268
1762522919.089109,0.889657,0.702408
1762522919.122443,0.785363,0.682630
1762522919.155776,0.747771,0.594357
1762522919.189110,0.587393,0.466187
1762522919.222444,0.501682,0.324291
1762522919.255777,0.255527,0.185529
1762522919.289111,0.142838,0.056374
1762522919.322444,-0.059089,-0.063324
1762522919.355778,-0.133660,-0.174830
1762522919.389112,-0.211652,-0.276577
1762522919.422445,-0.220721,-0.363428
1762522919.455779,-0.345915,-0.428615
1762522919.489113,-0.423359,-0.466493
1762522919.522446,-0.561371,-0.474283
1762522919.555780,-0.577334,-0.452135
1762522919.589113,-0.560380,-0.402046
1762522919.622447,-0.487072,-0.326882
1762522919.655781,-0.355860,-0.230338
1762522919.689114,-0.135615,-0.117656
1762522919.722448,-0.078568,0.003837
1762522919.755782,0.054181,0.125142
1762522919.789115,0.081685,0.236871
1762522919.822449,0.201658,0.330585
1762522919.855783,0.238002,0.399410
1762522919.889116,0.275432,0.437861
1762522919.922450,0.244904,0.441708
1762522919.955783,0.226833,0.408825
1762522919.989117,0.158779,0.341178
1762522920.022451,0.103230,0.246853
1762522920.055784,-0.035645,0.140440
1762522920.089118,-0.235633,0.040676
1762522920.122452,-0.372328,-0.034318
1762522920.155785,-0.582188,-0.072495
1762522920.189119,-0.652205,-0.071868
1762522920.222453,-0.535930,-0.041424
1762522920.255786,-0.329114,0.001406
1762522920.289120,0.002268,0.035762
1762522920.322453,0.307115,0.043119
1762522920.355787,0.513752,0.012108
1762522920.389121,0.435787,-0.058656
1762522920.422454,0.243637,-0.160197
1762522920.455788,-0.120685,-0.275197
1762522920.489122,-0.420757,-0.382037
1762522920.522455,-0.565903,-0.460035
1762522920.555789,-0.576307,-0.494626
1762522920.589123,-0.235446,-0.480910
1762522920.622456,0.114427,-0.424192
1762522920.655790,0.589159,-0.337268
1762522920.689123,0.950107,-0.337268
1762522920.722457,1.259118,-0.337268
1762522920.755791,1.257229,-0.337268
1762522920.789124,1.267698,-0.337268
1762522920.822458,0.234328,-0.016532
1762522920.855792,-0.044154,-0.352551
1762522920.889125,-0.553850,-0.663854
1762522920.922459,-1.208614,-0.876542
1762522920.955792,-1.733515,-0.936866
1762522920.989126,-1.898803,-0.825903
1762522921.022460,-1.482981,-0.562134
1762522921.055793,-0.597259,-0.192750
1762522921.089127,0.606604,0.219935
1762522921.122461,1.673290,0.610292
1762522921.155794,2.383700,0.917120
1762522921.189128,2.449920,1.089588
1762522921.222461,2.037496,1.094503
1762522921.255795,1.294114,0.925140
1762522921.289129,0.583503,0.607892
1762522921.322462,-0.033098,0.201334
1762522921.355796,-0.436520,-0.215326
1762522921.389130,-0.810100,-0.562129
1762522921.422463,-1.097972,-0.779360
1762522921.455797,-1.350039,-0.841122
1762522921.489130,-1.390151,-0.756389
1762522921.522464,-1.190314,-0.558754
1762522921.555798,-0.656600,-0.291552
1762522921.589131,0.032449,0.003602
1762522921.622465,0.743277,0.290318
1762522921.655799,1.136623,0.534497
1762522921.689132,1.242795,0.701072
1762522921.722466,1.012699,0.756662
1762522921.755800,0.731574,0.679848
1762522921.789133,0.412323,0.474474
1762522921.822467,0.203162,0.177624
1762522921.855800,-0.113217,-0.144703
1762522921.889134,-0.495398,-0.415106
1762522921.922468,-1.048445,-0.569193
1762522921.955801,-1.522069,-0.576550
1762522921.989135,-1.752774,-0.449355
1762522922.022469,-1.425147,-0.235681
1762522922.055802,-0.613210,-0.001628
1762522922.089136,0.535241,0.189345
1762522922.122469,1.482107,0.292040
1762522922.155803,1.916496,0.286501
1762522922.189137,1.516252,0.177576
1762522922.222471,0.535156,-0.009273
1762522922.255804,-0.735225,-0.233154
1762522922.289138,-1.713715,-0.443748
1762522922.322471,-2.159221,-0.589614
1762522922.355805,-1.869963,-0.629420
1762522922.389139,-1.110071,-0.543960
1762522922.422472,-0.113843,-0.344219
1762522922.455806,0.705011,-0.070743
1762522922.489140,1.195202,0.217328
1762522922.522473,1.268160,0.460391
1762522922.555807,1.098683,0.616693
1762522922.589140,0.794563,0.673496
1762522922.622474,0.507404,0.647000
1762522922.655808,0.273333,0.572056
1762522922.689141,0.219525,0.486895
1762522922.722475,0.261670,0.419449
1762522922.755809,0.402278,0.380094
1762522922.789142,0.487229,0.362142
1762522922.822476,0.563520,0.348148
1762522922.855809,0.538468,0.318481
1762522922.889143,0.451382,0.258785
1762522922.922477,0.241363,0.164280
1762522922.955810,0.037944,0.040302
1762522922.989144,-0.198928,-0.100308
1762522923.022478,-0.372553,-0.241740
1762522923.055811,-0.537668,-0.370145
1762522923.089145,-0.644647,-0.477312
1762522923.122478,-0.743407,-0.561731
1762522923.155812,-0.784800,-0.626514
1762522923.189146,-0.783058,-0.675037
1762522923.222479,-0.760864,-0.706322
1762522923.255813,-0.736615,-0.712519
1762522923.289147,-0.765721,-0.679861
1762522923.322480,-0.813595,-0.592871
1762522923.355814,-0.839253,-0.440108
1762522923.389148,-0.765120,-0.219332
1762522923.422481,-0.505114,0.059353
1762522923.455815,-0.047144,0.372689
1762522923.489148,0.592385,0.685415
1762522923.522482,1.212364,0.953269
1762522923.555816,1.728452,1.128422
1762522923.589149,1.938467,1.168138
1762522923.622483,1.841384,1.046269
1762522923.655817,1.416702,0.764870
1762522923.689150,0.778815,0.361151
1762522923.722484,-0.022150,-0.094995
1762522923.755817,-0.856462,-0.514704
1762522923.789151,-1.599183,-0.812062
1762522923.822485,-2.088887,-0.926922
1762522923.855818,-2.160497,-0.840319
1762522923.889152,-1.679848,-0.577175
1762522923.922486,-0.720466,-0.196608
1762522923.955819,0.540118,0.224907
1762522923.989153,1.659375,0.610508
1762522924.022486,2.372206,0.895082
1762522924.055820,2.422777,1.031761
1762522924.089154,1.897472,0.995247
1762522924.122488,0.977651,0.784796
1762522924.155821,0.073820,0.427154
1762522924.189155,-0.598830,-0.023258
1762522924.222488,-0.963725,-0.490659
1762522924.255822,-1.140729,-0.892163
1762522924.289155,-1.293764,-1.157059
1762522924.322489,-1.483517,-1.244385
1762522924.355823,-1.699403,-1.151611
1762522924.389157,-1.734332,-0.910866
1762522924.422490,-1.404509,-0.574993
1762522924.455824,-0.687264,-0.200406
1762522924.489157,0.298428,0.165539
1762522924.522491,1.193564,0.488508
1762522924.555825,1.739811,0.743904
1762522924.589158,1.765273,0.911851
1762522924.622492,1.423767,0.976095
1762522924.655826,0.844029,0.928754
1762522924.689159,0.367021,0.777861
1762522924.722493,0.112016,0.551793
1762522924.755826,0.055030,0.295833
1762522924.789160,0.030517,0.060481
1762522924.822494,-0.036589,-0.114088
1762522924.855827,-0.243688,-0.210534
1762522924.889161,-0.489036,-0.238298
1762522924.922495,-0.648998,-0.227554
1762522924.955828,-0.564811,-0.216309
1762522924.989162,-0.317816,-0.236255
1762522925.022496,0.026094,-0.302634
1762522925.055829,0.231733,-0.410727
1762522925.089163,0.165911,-0.538480
1762522925.122496,-0.260329,-0.652831
1762522925.155830,-0.857335,-0.717173
1762522925.189164,-1.428916,-0.698559
1762522925.222497,-1.677767,-0.574340
1762522925.255831,-1.466687,-0.338166
1762522925.289165,-0.781719,-0.004433
1762522925.322498,0.188206,0.390608
1762522925.355832,1.224152,0.792764
1762522925.389165,2.057418,1.139074
1762522925.422499,2.510891,1.370420
1762522925.455833,2.435080,1.444148
1762522925.489166,1.992028,1.343127
1762522925.522500,1.234110,1.078983
1762522925.555834,0.475561,0.689245
1762522925.589167,-0.258263,0.229847
1762522925.622501,-0.739913,-0.234864
1762522925.655834,-1.080299,-0.642528
1762522925.689168,-1.260873,-0.942062
1762522925.722502,-1.403009,-1.100884
1762522925.755835,-1.471661,-1.109392
1762522925.789169,-1.469930,-0.982045
1762522925.822503,-1.280654,-0.754483
1762522925.855836,-0.917706,-0.476667
1762522925.889170,-0.323313,-0.202922
1762522925.922503,0.302788,0.019101
1762522925.955837,0.897175,0.157919
1762522925.989171,1.121849,0.203715
1762522926.022504,0.988734,0.168470
1762522926.055838,0.468980,0.080998
1762522926.089172,-0.220317,-0.021338
1762522926.122505,-0.867367,-0.101761
1762522926.155839,-1.165197,-0.131897
1762522926.189173,-0.996780,-0.096911
1762522926.222506,-0.442498,0.002496
1762522926.255840,0.284992,0.151021
1762522926.289173,0.967824,0.322130
1762522926.322507,1.356539,0.483306
1762522926.355841,1.367559,0.602564
1762522926.389174,1.029003,0.655273
1762522926.422508,0.607191,0.629910
1762522926.455842,0.212059,0.531207
1762522926.489175,0.024121,0.379468
1762522926.522509,-0.003656,0.205743
1762522926.555843,0.082062,0.043875
1762522926.589176,0.099002,-0.078320
1762522926.622510,0.003052,-0.146061
1762522926.655843,-0.218983,-0.160705
1762522926.689177,-0.407165,-0.138104
1762522926.722511,-0.522958,-0.102813
1762522926.755844,-0.452001,-0.079924
1762522926.789178,-0.209505,-0.086998
1762522926.822512,0.081001,-0.128552
1762522926.855845,0.272769,-0.194778
1762522926.889179,0.206476,-0.264839
1762522926.922513,-0.180283,-0.313632
1762522926.955846,-0.643744,-0.319836
1762522926.989180,-1.089340,-0.272745
1762522927.022513,-1.183970,-0.175917
1762522927.055847,-0.944535,-0.046815
1762522927.089181,-0.274090,0.087223
1762522927.122514,0.454844,0.195442
1762522927.155848,1.117313,0.250862
1762522927.189182,1.295188,0.236649
1762522927.222515,1.014717,0.150484
1762522927.255849,0.285374,0.006237
1762522927.289182,-0.549163,-0.167405
1762522927.322516,-1.258230,-0.331546
1762522927.355850,-1.550323,-0.444799
1762522927.389183,-1.375220,-0.473083
1762522927.422517,-0.798615,-0.399231
1762522927.455851,-0.162936,-0.229248
1762522927.489184,0.454921,0.007561
1762522927.522518,0.832037,0.265515
1762522927.555851,1.026141,0.494869
1762522927.589185,0.976835,0.655455
1762522927.622519,0.889657,0.726755
1762522927.655852,0.785363,0.710836
1762522927.689186,0.747771,0.627580
1762522927.722520,0.587393,0.504868
1762522927.755853,0.501682,0.368198
1762522927.789187,0.255527,0.233956
1762522927.822520,0.142838,0.108361
1762522927.855854,-0.059089,-0.008846
1762522927.889188,-0.133660,-0.119008
1762522927.922521,-0.211652,-0.220683
1762522927.955855,-0.220721,-0.308915
1762522927.989189,-0.345915,-0.377138
1762522928.022522,-0.423359,-0.419858
1762522928.055856,-0.561371,-0.434364
1762522928.089190,-0.577334,-0.420779
1762522928.122523,-0.560380,-0.381002
1762522928.155857,-0.487072,-0.317744
1762522928.189190,-0.355860,-0.234486
1762522928.222524,-0.135615,-0.136181
1762522928.255858,-0.078568,-0.029782
1762522928.289191,0.054181,0.076155
1762522928.322525,0.081685,0.172723
1762522928.355859,0.201658,0.251975
1762522928.389192,0.238002,0.307527
1762522928.422526,0.275432,0.334405
1762522928.455859,0.244904,0.328913
1762522928.489193,0.226833,0.289460
1762522928.522527,0.158779,0.218475
1762522928.555861,0.103230,0.124335
1762522928.589194,-0.035645,0.021699
1762522928.622528,-0.235633,-0.070812
1762522928.655861,-0.372328,-0.135213
1762522928.689195,-0.582188,-0.159372
1762522928.722529,-0.652205,-0.140784
1762522928.755862,-0.535930,-0.087454
1762522928.789196,-0.329114,-0.015606
1762522928.822530,0.002268,0.054829
1762522928.855863,0.307115,0.105433
1762522928.889197,0.513752,0.123912
1762522928.922530,0.435787,0.107346
1762522928.955864,0.243637,0.063693
1762522928.989198,-0.120685,0.011053
1762522929.022531,-0.420757,-0.025911
1762522929.055865,-0.565903,-0.022689
1762522929.089199,-0.576307,0.036156
1762522929.122532,-0.235446,0.148555
1762522929.155866,0.114427,0.290969
1762522929.189199,0.589159,0.421947
1762522929.222533,0.950107,0.493014
1762522929.255867,1.259118,0.462982
1762522929.289200,1.257229,0.310714
1762522929.322534,1.267698,0.043117
1762522929.355868,-0.183497,-0.303091
1762522929.389201,-0.753436,-0.666633
1762522929.422535,-1.342754,-0.974003
1762522929.455868,-1.923778,-1.156970
1762522929.489202,-2.135069,-1.170767
1762522929.522536,-1.968375,-1.006639
1762522929.555869,-1.252297,-0.693267
1762522929.589203,-0.291779,-0.286390
1762522929.622537,0.852333,0.148029
1762522929.655870,1.707474,0.549315
1762522929.689204,2.222074,0.871391
1762522929.722538,2.089881,1.085773
1762522929.755871,1.675198,1.181090
1762522929.789205,1.081331,1.161893
1762522929.822538,0.711230,1.047395
1762522929.855872,0.490630,0.868584
1762522929.889206,0.621459,0.661880
1762522929.922539,0.718358,0.459529
1762522929.955873,0.786339,0.279878
1762522929.989207,0.511174,0.122265
1762522930.022540,0.169651,-0.030010
1762522930.055874,-0.312866,-0.198914
1762522930.089207,-0.563082,-0.397681
1762522930.122541,-0.756314,-0.620341
1762522930.155875,-0.742312,-0.840091
1762522930.189208,-0.875949,-1.017296
1762522930.222542,-1.043779,-1.113008
1762522930.255876,-1.392498,-1.101389
1762522930.289209,-1.584181,-0.975768
1762522930.322543,-1.617337,-0.747169
1762522930.355876,-1.195979,-0.438407
1762522930.389210,-0.511484,-0.078643
1762522930.422544,0.403187,0.298421
1762522930.455878,1.152499,0.653423
1762522930.489211,1.679242,0.941256
1762522930.522545,1.757782,1.116231
1762522930.555878,1.621542,1.143371
1762522930.589212,1.267263,1.011993
1762522930.622545,0.905783,0.744703
1762522930.655879,0.410880,0.395873
1762522930.689213,-0.071097,0.038290
1762522930.722547,-0.646471,-0.257516
1762522930.755880,-1.093243,-0.443100
1762522930.789214,-1.389292,-0.503402
1762522930.822547,-1.281441,-0.455991
1762522930.855881,-0.843249,-0.340180
1762522930.889215,-0.099198,-0.201801
1762522930.922548,0.571692,-0.080012
1762522930.955882,1.035875,-0.000068
1762522930.989216,1.001027,0.027836
1762522931.022549,0.572667,0.006284
1762522931.055883,-0.132491,-0.052140
1762522931.089216,-0.700596,-0.127021
1762522931.122550,-0.980954,-0.192659
1762522931.155884,-0.847175,-0.222673
1762522931.189217,-0.446925,-0.197033
1762522931.222551,0.078486,-0.109494
1762522931.255885,0.496597,0.028238
1762522931.289218,0.695984,0.188650
1762522931.322552,0.675419,0.336977
1762522931.355886,0.605625,0.442880
1762522931.389219,0.513283,0.490085
1762522931.422553,0.486577,0.479784
1762522931.455886,0.455852,0.426745
1762522931.489220,0.452468,0.350708
1762522931.522554,0.380956,0.267704
1762522931.555887,0.281863,0.185384
1762522931.589221,0.115457,0.103752
1762522931.622555,0.003251,0.019656
1762522931.655888,-0.089870,-0.068337
1762522931.689222,-0.131650,-0.157584
1762522931.722555,-0.227959,-0.242455
1762522931.755889,-0.293543,-0.317527
1762522931.789223,-0.405878,-0.380342
1762522931.822556,-0.487001,-0.431732
1762522931.855890,-0.558739,-0.473488
1762522931.889224,-0.551924,-0.504991
1762522931.922557,-0.517244,-0.520970
1762522931.955891,-0.505285,-0.511778
1762522931.989224,-0.525283,-0.466113
1762522932.022558,-0.557137,-0.374920
1762522932.055892,-0.507634,-0.234813
1762522932.089225,-0.394193,-0.049857
1762522932.122559,-0.151022,0.168555
1762522932.155893,0.196699,0.403246
1762522932.189226,0.631096,0.633494
1762522932.222560,1.036025,0.837390
1762522932.255893,1.310259,0.994081
1762522932.289227,1.426394,1.085888
1762522932.322561,1.379340,1.100393
1762522932.355894,1.196007,1.032450
1762522932.389228,0.908867,0.885717
1762522932.422562,0.626143,0.672939
1762522932.455895,0.352203,0.414297
1762522932.489229,0.109621,0.133654
1762522932.522563,-0.163572,-0.146570
1762522932.555896,-0.410941,-0.410221
1762522932.589230,-0.697586,-0.649772
1762522932.622564,-0.948899,-0.864705
1762522932.655897,-1.172129,-1.056210
1762522932.689231,-1.246409,-1.220586
1762522932.722564,-1.280403,-1.344756
1762522932.755898,-1.289676,-1.406626
1762522932.789232,-1.361271,-1.380745
1762522932.822565,-1.414310,-1.247107
1762522932.855899,-1.390918,-0.999339
1762522932.889233,-1.185617,-0.648912
1762522932.922566,-0.702328,-0.224110
1762522932.955900,0.049237,0.235129
1762522932.989233,0.985958,0.684069
1762522933.022567,1.827432,1.079624
1762522933.055901,2.359276,1.385541
1762522933.089234,2.520601,1.576457
1762522933.122568,2.315364,1.641084
1762522933.155902,1.892693,1.584021
1762522933.189235,1.339947,1.425058
1762522933.222569,0.908395,1.195103
1762522933.255903,0.587797,0.929338
1762522933.289236,0.414801,0.659692
1762522933.322570,0.301423,0.409205
1762522933.355903,0.218993,0.189908
1762522933.389237,0.090924,0.004153
1762522933.422571,-0.109811,-0.152254
1762522933.455904,-0.384032,-0.287200
1762522933.489238,-0.602848,-0.410863
1762522933.522572,-0.798342,-0.535138
1762522933.555905,-0.906402,-0.672091
1762522933.589239,-0.978326,-0.830106
1762522933.622572,-0.960003,-1.008372
1762522933.655906,-0.957015,-1.192388
1762522933.689240,-1.096462,-1.353656
1762522933.722573,-1.418878,-1.455114
1762522933.755907,-1.853183,-1.460866
1762522933.789241,-2.177947,-1.346412
1762522933.822574,-2.232531,-1.105414
1762522933.855908,-1.815286,-0.751135
1762522933.889241,-0.951430,-0.313449
1762522933.922575,0.201210,0.166221
1762522933.955909,1.336046,0.640173
1762522933.989242,2.083458,1.059621
1762522934.022576,2.425535,1.380584
1762522934.055910,2.291560,1.570882
1762522934.089243,1.961010,1.617021
1762522934.122577,1.483154,1.528279
1762522934.155910,1.157940,1.335193
1762522934.189244,0.930136,1.081585
1762522934.222578,0.860408,0.812282
1762522934.255911,0.695569,0.561025
1762522934.289245,0.570258,0.343413
1762522934.322579,0.293415,0.157632
1762522934.355912,0.083368,-0.007883
1762522934.389246,-0.149113,-0.164104
1762522934.422580,-0.218782,-0.313861
1762522934.455913,-0.311758,-0.450674
1762522934.489247,-0.377590,-0.563709
1762522934.522580,-0.574170,-0.645088
1762522934.555914,-0.712795,-0.694755
1762522934.589248,-0.839445,-0.720005
1762522934.622581,-0.813379,-0.730254
1762522934.655915,-0.739230,-0.730546
1762522934.689249,-0.593350,-0.717712
1762522934.722582,-0.507235,-0.681173
1762522934.755916,-0.551725,-0.607590
1762522934.789249,-0.640668,-0.486801
1762522934.822583,-0.709237,-0.316378
1762522934.855917,-0.619273,-0.103401
1762522934.889251,-0.361858,0.136447
1762522934.922584,0.083364,0.381430
1762522934.955918,0.629897,0.606963
1762522934.989251,1.096936,0.789029
1762522935.022585,1.398119,0.907774
1762522935.055919,1.390159,0.951083
1762522935.089252,1.167450,0.917359
1762522935.122586,0.799858,0.816324
1762522935.155920,0.378672,0.666878
1762522935.189253,0.039797,0.492034
1762522935.222587,-0.127640,0.312374
1762522935.255920,-0.188070,0.140546
1762522935.289254,-0.122198,-0.020862
1762522935.322588,-0.070009,-0.177098
1762522935.355921,-0.013947,-0.335659
1762522935.389255,-0.174659,-0.499810
1762522935.422589,-0.379304,-0.663937
1762522935.455922,-0.780731,-0.812523
1762522935.489256,-1.121358,-0.922886
1762522935.522589,-1.403827,-0.970450
1762522935.555923,-1.451079,-0.934839
1762522935.589257,-1.278424,-0.805399
1762522935.622590,-0.814404,-0.585287
1762522935.655924,-0.270851,-0.293447
1762522935.689258,0.353605,0.036404
1762522935.722591,0.782721,0.360559
1762522935.755925,1.186076,0.633750
1762522935.789258,1.336174,0.819552
1762522935.822592,1.482921,0.899572
1762522935.855926,1.311434,0.877926
1762522935.889259,1.160797,0.778913
1762522935.922593,0.804066,0.638522
1762522935.955927,0.428622,0.493035
1762522935.989260,0.048074,0.369120
1762522936.022594,-0.131403,0.278856
1762522936.055928,-0.149116,0.220725
1762522936.089261,0.059258,0.184867
1762522936.122595,0.297114,0.159232
1762522936.155928,0.575001,0.133611
1762522936.189262,0.564779,0.100546
1762522936.222596,0.383095,0.054322
1762522936.255929,-0.001410,-0.009642
1762522936.289263,-0.375893,-0.093395
1762522936.322597,-0.608692,-0.193432
1762522936.355930,-0.687357,-0.298386
1762522936.389264,-0.535180,-0.390175
1762522936.422597,-0.412298,-0.449660
1762522936.455931,-0.304672,-0.464917
1762522936.489265,-0.399030,-0.438019
1762522936.522598,-0.537459,-0.386232
1762522936.555932,-0.655296,-0.336207
1762522936.589266,-0.567827,-0.313491
1762522936.622599,-0.339506,-0.332215
1762522936.655933,-0.103829,-0.389656
1762522936.689266,0.015191,-0.467655
1762522936.722600,-0.156459,-0.539352
1762522936.755934,-0.449803,-0.577503
1762522936.789268,-0.932878,-0.560853
1762522936.822601,-1.212233,-0.477170
1762522936.855935,-1.160669,-0.323702
1762522936.889268,-0.730498,-0.106718
1762522936.922602,-0.097892,0.158819
